Title,Link,Label,Source
Lutyens ‘journalists’ peddle half-truths about RBI’s new KYC norms which help persecuted minorities to open bank accounts in India,https://www.opindia.com/2019/12/fact-check-journalists-fake-news-rbi-kyc-norms-religion-persecuted-minorities/,No conclusion,opIndia
Here is how PTI lied about Yogi Adityanath’s stern message to anti-CAA rioters who went on rampage in Uttar Pradesh,https://www.opindia.com/2019/12/fact-check-pti-lie-yogi-adityanath-anti-caa-rioters-badla-revenge/,No conclusion,opIndia
Read why “facts” about CAA and NRC shared by Farhan Akhtar are all false or misleading,https://www.opindia.com/2019/12/farhan-akhtar-nrc-caa-protests-fake-news-azad-maidan/,No conclusion,opIndia
"AAP social media strategist, other trolls pass off 2016 image from Chile protests as Jamia protests",https://www.opindia.com/2019/12/aap-social-media-jamia-protest-fake-news-delhi-police-cab-nrc-muslims/,No conclusion,opIndia
BoomLive wrongly ‘fact-checks’ OpIndia on ‘Hinduon se azaadi’ slogan video. Watch the Jamia Nagar protests where communal slogans were raised,https://www.opindia.com/2019/12/boomlive-wrongly-fact-checks-opindia-hinduon-se-azaadi-amu-jamia-video/,No conclusion,opIndia
"Shekhar Gupta is wrong, the Citizenship Amendment Bill is exactly what BJP was voted to power for",https://www.opindia.com/2019/12/shekhar-gupta-the-print-citizenship-amendment-bill-bjp-election-promise/,No conclusion,opIndia
"Citizenship Amendment Bill – Myths and lies propagated against it, and the facts",https://www.opindia.com/2019/12/citizenship-amendment-bill-cab-myths-propaganda-fact-check/,No conclusion,opIndia
"Denial of Reality? Journalist claims India was divided on the basis of secularism, not religion",https://www.opindia.com/2019/12/shivam-vij-india-partition-pakistan-secularism-religion-cab/,No conclusion,opIndia
"Pro-AAP blogger Dhruv Rathee shows his ‘WhatsApp University’ credentials, claims India was not partitioned on religious grounds",https://www.opindia.com/2019/12/citizenship-amendment-bill-dhruv-rathee-lies-patition-religious-ground/,No conclusion,opIndia
"Peak NDTV Logic: Sreenivasan Jain pulls a shocker, claims Muslims are minorities in Islamic States",https://www.opindia.com/2019/12/citizenship-amendment-bill-ndtv-sreenivasan-jain-says-muslims-minority-in-islamic-nation/,No conclusion,opIndia
Mumbai Mirror tries to garner sympathy for officials being investigated for corruption in the production of Vande Bharat train,https://www.opindia.com/2019/12/vande-bharat-train-corruption-officers-mumbai-mirror-report/,No conclusion,opIndia
From ridiculous conspiracy theories to incredulous lies: 12 lies spread by The New Yorker in its anti-Modi propaganda piece,https://www.opindia.com/2019/12/fact-check-12-lies-spread-by-the-new-yorker-propaganda-article-india-pm-modi/,No conclusion,opIndia
The New Yorker lies about 2002 Gujarat riots and former Gujarat minister Haren Pandya to defame PM Modi,https://www.opindia.com/2019/12/new-yorker-2002-riots-blood-and-soil-narendra-modis-india-rana-ayyub-lies/,No conclusion,opIndia
Cropped video circulated out of context to mock FM Nirmala Sitharaman over onion prices: Here is the truth,https://www.opindia.com/2019/12/nirmala-sitharaman-onion-prices-parliament-mp-supriya-sule-bjp-social-media-congress/,No conclusion,opIndia
Huffington Post report on Electoral Bonds: Unlimited sensationalism with little to no sense,https://www.opindia.com/2019/12/huffington-post-report-on-electoral-bonds-unlimited-sensationalism-with-little-to-no-sense/,No conclusion,opIndia
Was Amit Shah angry because of “thin crowd” at Jharkhand rally?: Here is how Media lied about Amit Shah’s speech,https://www.opindia.com/2019/11/fact-check-bjp-amit-shah-jharkhand-angry-at-thin-crowd/,No conclusion,opIndia
Leftist portals and politicians use a fight between Muslim students to peddle ‘minorities under attack’ narrative,https://www.opindia.com/2019/11/muslim-students-fight-minority-under-attack-fact-check/,No conclusion,opIndia
"Youth Congress tries to target BJP over JNU protests, scores a self goal by using pictures of police action during Sonia regime",https://www.opindia.com/2019/11/youth-congress-target-bhp-jnu-spg-using-nirbhaya-protest-photo/,No conclusion,opIndia
The Hindu and Sonia Gandhi’s NAC member Jean Dreze join hands to spread lies about Modi govt’s maternity schemes,https://www.opindia.com/2019/11/fact-check-the-hindu-jean-dreze-spread-lies-modi-govt-maternity-scheme/,No conclusion,opIndia
Watch: The ‘half-dead farmer brutally beaten by UP Police’ gets up and runs after filming video is over,https://www.opindia.com/2019/11/unconscious-farmer-unnao-viral-video-fact-check/,No conclusion,opIndia
Congress chattels misrepresent Patanjali CEO’s statement on ‘working with multinationals’,https://www.opindia.com/2019/11/patanjali-multinationals-foreign-company-fact-check/,No conclusion,opIndia
"Rafale verdict: Media plays Nero to Rahul Gandhi’s lies, Business Standard blatantly lies about Justice Joseph’s observations",https://www.opindia.com/2019/11/fact-check-supreme-court-rafale-verdict-rahul-gandhi-congress-media-lies/,No conclusion,opIndia
Read how Rahul Gandhi and Congress continue to lie and misrepresent even after SC throws out Rafale review petitions,https://www.opindia.com/2019/11/rahul-gandhi-congress-lie-rafale-supreme-court-verdict-dismissing-review-petitions/,No conclusion,opIndia
Fact check: PM Modi did not congratulate CJI Ranjan Gogoi for contribution toward ‘Hindu Rashtra’ after Ayodhya verdict,https://www.opindia.com/2019/11/modi-gogoi-cji-letter-hindu-rashtra-ayodhya-verdict-fake-news/,No conclusion,opIndia
"As liberals claim South Indians don’t care about Ram, read about the history of Ramayana in South Indian states",https://www.opindia.com/2019/11/south-india-ramayana-ram-liberals-ayodhya-mandir/,No conclusion,opIndia
Congress General Secretary Priyanka Gandhi caught spreading fake news that Dalits were beaten up in Uttar Pradesh’s Mainpuri,https://www.opindia.com/2019/11/priyanka-gandhi-vadra-mainpuri-fake-news-congress/,No conclusion,opIndia
"BBC and Jansatta spread fake news, paint Congress linked outfit supporting stubble burning as RSS linked",https://www.opindia.com/2019/11/bbc-jansatta-spread-fake-news-rss-bku-bks-congress/,No conclusion,opIndia
"‘Meditating’ Rahul Gandhi shares same old story about Jay Shah, same old contradictions and insinuations",https://www.opindia.com/2019/11/meditating-rahul-gandhi-shares-same-old-story-about-jay-shah-same-old-contradictions-and-insinuations/,No conclusion,opIndia
Government clarifies that there is no ‘Gold Amnesty Scheme’ after media publishes misleading reports,https://www.opindia.com/2019/10/gold-amnesty-scheme-income-tax-government-demonetisation-finance-ministry/,No conclusion,opIndia
Fact Check: Dubious Facebook page called ‘IT and Social Media Cell Congress’ spreads fake news about PM Modi’s Saudi visit,https://www.opindia.com/2019/10/fact-check-congress-did-pm-modi-wear-saudi-arabia-heargear-during-his-visit/,No conclusion,opIndia
"NDTV anchor lies blatantly in a bid to discredit Assam’s two-child policy for govt jobs, says CM Sonowal has 6 kids himself",https://www.opindia.com/2019/10/ndtv-sonal-mehrotra-kapoor-spreads-fake-news-assam-sarbanand-sonowal-two-child-policy-govt-jobs/,No conclusion,opIndia
"India Today misrepresents election results, claims Congress-NCP is ahead of BJP and Shiv Sena in Maharashtra",https://www.opindia.com/2019/10/india-today-fake-news-maharashtra-election-2019congress-ncp-bjp-shiv-sena/,No conclusion,opIndia
"The Wire demonises Kamlesh Tiwari even in death, lies about him being ‘convicted’ in the blasphemy case against him",https://www.opindia.com/2019/10/the-wire-fake-news-kamlesh-tiwari-murder-blasphemy-convicted/,No conclusion,opIndia
Samajwadi party friendly ‘journalist’ and trolls spread fake news after CBI gives Indrani Mukerjea conditional reprieve in INX Media case,https://www.opindia.com/2019/10/indrani-mukerjea-inx-media-case-cbi-pardon-fake-news-murder/,No conclusion,opIndia
"Did Railway authorities spend Rs. 22,000 to trap one mouse? Railways call CNN-News18 report ‘unjustified and erroneous’",https://www.opindia.com/2019/10/fact-check-did-indian-railway-chennai-division-spend-over-22000-to-trap-one-mouse-cnn-news18/,No conclusion,opIndia
Congress party fudges Global Hunger Index numbers to falsely claim that India’s rank has gone down after 2014,https://www.opindia.com/2019/10/congress-fudges-global-hunger-index-numbers-to-attack-modi-government/,No conclusion,opIndia
Fact Check: Read the truth behind viral video showing a Pune electric bus charged by a diesel generator,https://www.opindia.com/2019/10/pune-electric-bus-charge-diesel-generator-fact-check/,No conclusion,opIndia
Congress leader Shashi Tharoor shares a photoshopped image of TOI headline to undermine Modi-Xi meet,https://www.opindia.com/2019/10/shashi-tharoor-modi-mates-jingpin-meets-photoshopped-toi/,No conclusion,opIndia
Mathura Police debunks anti-RSS propaganda being peddled on social media claiming attack on Christians,https://www.opindia.com/2019/10/mathura-police-rss-hindus-lies-social-media-propaganda-christians-immolation/,No conclusion,opIndia
"As Mumbai Metro starts cutting trees in Aarey Colony following HC’s green signal, activists spread new lie of 15 days waiting period",https://www.opindia.com/2019/10/as-mumbai-metro-starts-cutting-trees-in-aarey-colony-following-hcs-green-signal-activists-spread-new-lie-of-15-days-waiting-period/,No conclusion,opIndia
Propagandists share 2017 incident of Dalit man beaten to death allegedly for attending Navratri event as recent one,https://www.opindia.com/2019/10/propagandists-share-2017-incident-of-dalit-man-beaten-to-death-allegedly-for-attending-navratri-event-as-recent-one/,No conclusion,opIndia
West Bengal: Hindus in Kanglapahari village have been celebrating Durga Puja since 2016 after not being allowed for years by Muslims,https://www.opindia.com/2019/10/west-bengal-hindus-in-kanglapahari-village-have-been-celebrating-durga-puja-since-2016-after-not-being-allowed-for-years-by-muslims/,No conclusion,opIndia
"Former Diplomat uses Houston paying respect to fallen Sikh officer to belittle PM Modi and the ‘Howdy Modi’ event, spreads fake news",https://www.opindia.com/2019/10/former-diplomat-kc-singh-spreads-fake-news-sandeep-dhaliwal-houston-nrg-stadium-belittle-howdy-modi/,No conclusion,opIndia
Fact-Check: Viral video that claims to show a stray crocodile during floods in Patna is actually from Vadodara,https://www.opindia.com/2019/09/fact-check-viral-video-that-claims-to-show-a-stray-crocodile-during-floods-in-patna-is-actually-from-vadodara/,No conclusion,opIndia
Pakistani media invents a fictitious Imran Khan – Vladimir Putin meeting at a fictitious dinner hosted by Donald Trump,https://www.opindia.com/2019/09/pakistani-media-invents-a-fictitious-imran-khan-vladimir-putin-meeting-at-a-fictitious-dinner-hosted-by-donald-trump/,No conclusion,opIndia
Editors Guild of India erroneously mentions Telangana instead of Andhra Pradesh while criticising YSR Congress government,https://www.opindia.com/2019/09/editors-guild-of-india-erroneously-mentions-telangana-instead-of-andhra-pradesh-while-criticising-ysr-congress-government/,No conclusion,opIndia
Media spreads lies that Azamgarh school girl who was raped in a moving car has been suspended from her school,https://www.opindia.com/2019/09/azamgarh-school-girl-raped-moving-car-expelled-fake-news/,No conclusion,opIndia
Shashi Tharoor presents photograph of Nehru in Soviet Russia as image from USA to downplay success of Howdy Modi,https://www.opindia.com/2019/09/shashi-tharoor-fake-news-jawaharlal-nehru-in-ussr-moscow-as-usa-picture-downplay-howdy-modi-success/,No conclusion,opIndia
"No, PM Modi didn’t really try to interfere in US elections, here is why he said “Abki baar Trump sarkar”",https://www.opindia.com/2019/09/did-pm-modi-really-endorse-donald-trump-for-2020-us-elections/,No conclusion,opIndia
Tulsi Gabbard punctures fake news spread by ‘journalist’ Rana Ayyub and others about Howdy Modi event,https://www.opindia.com/2019/09/tulsi-gabbard-rejects-howdy-modi-hindutva-fake-news-rana-ayyub/,No conclusion,opIndia
"Kannada media spreads fake news, accuses Nirmala Sitaraman of ‘giving’ Mysorepak to Tamil Nadu",https://www.opindia.com/2019/09/anand-ranganathan-mysore-pak-nirmala-sitharaman-controversy-sarcastic-tweet/,No conclusion,opIndia
The Wire uses 2015 survey and laces it with lies to say mental health issues on the rise in Kashmir post abrogation of Article 370,https://www.opindia.com/2019/09/the-wire-uses-2015-survey-and-laces-it-with-lies-to-say-mental-health-issues-on-the-rise-in-kashmir-post-abrogation-of-article-370/,No conclusion,opIndia
"Malala Yousafzai spreads fake news, claims girl from Kashmir missed her exams on August 12 which was an Eid holiday",https://www.opindia.com/2019/09/malala-yousafzai-spreads-fake-news-claims-girl-from-kashmir-missed-her-exams-on-august-12-which-was-an-eid-holiday/,No conclusion,opIndia
"ABP, ET, Quint, Outlook and others spread fake news about Raghuram Rajan slamming Piyush Goyal",https://www.opindia.com/2019/09/abp-et-quint-outlook-and-others-spread-fake-news-about-raghuram-rajan-slamming-piyush-goyal/,No conclusion,opIndia
Fact-Check: Is Zaira Wasim making a comeback with The Sky Is Pink after quitting Bollywood for Islam?,https://www.opindia.com/2019/09/zaira-wasim-comeback-the-sky-is-pink-priyanka-chopra-farhan-akhtar/,No conclusion,opIndia
